Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-05-09,GOOG,170.96571350097656,171.5800018310547,172.44000244140625,169.92999267578125,171.14999389648438,11937700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-10,GOOG,169.68031311035156,170.2899932861328,171.33999633789062,167.91000366210938,169.69000244140625,18740500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-13,GOOG,170.2881317138672,170.89999389648438,170.9499969482422,165.75999450683594,165.8470001220703,19648600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-14,GOOG,171.314453125,171.92999267578125,172.77999877929688,170.4199981689453,171.58999633789062,18729500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-15,GOOG,173.25746154785156,173.8800048828125,174.04600524902344,172.02999877929688,172.3000030517578,20958200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-16,GOOG,174.80191040039062,175.42999267578125,176.33999633789062,174.0500030517578,174.60000610351562,17247300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-17,GOOG,176.65525817871094,177.2899932861328,177.4949951171875,174.97999572753906,175.5500030517578,16546400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-20,GOOG,177.82107543945312,178.4600067138672,179.9499969482422,177.22500610351562,177.30999755859375,17495100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-21,GOOG,178.89720153808594,179.5399932861328,179.82000732421875,177.30999755859375,178.39999389648438,14706000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-22,GOOG,177.3627166748047,178.0,178.8520050048828,176.77999877929688,178.39999389648438,16189400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-23,GOOG,174.43324279785156,175.05999755859375,179.91000366210938,174.5399932861328,178.77999877929688,14928400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-24,GOOG,175.69869995117188,176.3300018310547,177.3040008544922,175.1999969482422,176.52000427246094,11400600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-28,GOOG,177.38265991210938,178.02000427246094,178.50999450683594,175.67999267578125,175.74000549316406,15655300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-29,GOOG,176.76486206054688,177.39999389648438,178.22999572753906,176.25999450683594,176.80999755859375,15023800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-30,GOOG,172.93861389160156,173.55999755859375,176.69000244140625,173.22999572753906,176.69000244140625,18844000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-05-31,GOOG,173.33717346191406,173.9600067138672,174.4199981689453,170.97000122070312,173.39999389648438,28085200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-03,GOOG,173.7955322265625,174.4199981689453,175.86000061035156,172.4499969482422,173.8800048828125,20742800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-04,GOOG,174.5030059814453,175.1300048828125,175.19000244140625,173.22000122070312,174.4499969482422,14066600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-05,GOOG,176.43606567382812,177.07000732421875,177.97000122070312,175.2899932861328,176.53500366210938,15233900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-06,GOOG,177.71145629882812,178.35000610351562,178.7100067138672,177.2100067138672,177.42999267578125,14255800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-07,GOOG,175.32005310058594,175.9499969482422,179.4199981689453,175.7899932861328,178.4600067138672,14716300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-10,GOOG,176.19790649414062,176.6300048828125,178.47000122070312,174.3800048828125,176.4499969482422,17122200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-11,GOOG,177.75408935546875,178.19000244140625,178.38999938964844,175.44000244140625,177.72000122070312,14402400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-12,GOOG,179.1207275390625,179.55999755859375,182.0800018310547,177.77999877929688,179.75,18600400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-13,GOOG,176.30764770507812,176.74000549316406,178.50999450683594,176.66000366210938,177.83999633789062,15956900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-14,GOOG,177.9336395263672,178.3699951171875,178.72999572753906,175.8520050048828,175.8520050048828,12361600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-17,GOOG,178.34263610839844,178.77999877929688,179.9199981689453,176.49000549316406,176.97999572753906,15272900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-18,GOOG,176.01834106445312,176.4499969482422,178.91000366210938,175.6199951171875,178.7899932861328,15640300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-20,GOOG,177.2752685546875,177.7100067138672,178.74000549316406,176.4600067138672,176.7100067138672,16753200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-21,GOOG,179.81900024414062,180.25999450683597,182.51199340820312,178.05999755859375,178.49000549316406,59728000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-24,GOOG,180.34771728515625,180.7899932861328,182.0800018310547,180.22999572753903,181.27999877929688,18198300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-25,GOOG,185.12600708007807,185.5800018310547,185.75,181.10499572753903,181.1450042724609,18917700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-26,GOOG,184.91650390625,185.3699951171875,185.92999267578125,183.9900054931641,184.1999969482422,13375700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-27,GOOG,186.4028778076172,186.8600006103516,187.5,185.4499969482422,185.6450042724609,13025700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-06-28,GOOG,182.9712829589844,183.4199981689453,186.5800018310547,183.3249969482422,185.72000122070312,23032400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-01,GOOG,184.03868103027344,184.4900054931641,185.33999633789065,182.72999572753903,184.47999572753903,11815900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-02,GOOG,186.1534881591797,186.6100006103516,186.9499969482422,183.05999755859372,183.47000122070312,12555500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-03,GOOG,186.93157958984372,187.38999938964844,187.6199951171875,185.38499450683597,186.3000030517578,7409100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-05,GOOG,191.4904022216797,191.9600067138672,192.25999450683597,187.32000732421875,187.32000732421875,14303400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-08,GOOG,190.01400756835935,190.47999572753903,191.6790008544922,189.32000732421875,191.3650054931641,12097600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-09,GOOG,189.9741058349609,190.44000244140625,192.8600006103516,190.22999572753903,191.75,10198500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-10,GOOG,192.18869018554688,192.66000366210935,193.30999755859372,190.6199951171875,190.75,12052900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-11,GOOG,186.841796875,187.3000030517578,192.41000366210935,186.82000732421875,191.33999633789065,16452000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-12,GOOG,186.3230743408203,186.77999877929688,188.69000244140625,186.13999938964844,186.9199981689453,14449100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-15,GOOG,187.7296142578125,188.19000244140625,189.8999938964844,186.4900054931641,186.4900054931641,12186000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-16,GOOG,185.04620361328125,185.5,190.33999633789065,185.1199951171875,188.9600067138672,12760100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-17,GOOG,182.17323303222656,182.6199951171875,185.22999572753903,181.6199951171875,184.67999267578125,17376600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-18,GOOG,178.7815704345703,179.22000122070312,184.0500030517578,178.2100067138672,183.5399932861328,17877200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-19,GOOG,178.95114135742188,179.38999938964844,181.97000122070312,178.86000061035156,180.3699951171875,14485900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-22,GOOG,182.9014587402344,183.3500061035156,184.3000030517578,181.8999938964844,182.3500061035156,16303900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-23,GOOG,183.1508636474609,183.6000061035156,185.22000122070312,183.3300018310547,183.83999633789065,23772600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-24,GOOG,173.94342041015625,174.3699951171875,177.9499969482422,173.57000732421875,175.38999938964844,31250700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
